date,assetCategory,roll30_cs_vol
2020-09-03,Stock,0.024674324812672337
2020-09-04,Bond,0.004230170733645127
2020-09-04,MTF,0.0087362863313073
2020-09-04,Stock,0.025105362364233785
2020-09-07,Bond,0.004230170733645127
2020-09-07,MTF,0.008692043836476503
2020-09-07,Stock,0.024674324812672337
2020-09-08,Bond,0.004230170733645127
2020-09-08,MTF,0.008692043836476503
2020-09-08,Stock,0.024674324812672337
2020-09-09,Bond,0.004247562471250334
2020-09-09,MTF,0.008763747516395184
2020-09-09,Stock,0.02431548780211341
2020-09-10,Bond,0.004229064946626785
2020-09-10,MTF,0.008763747516395184
2020-09-10,Stock,0.02431548780211341
2020-09-11,Bond,0.00416747568189592
2020-09-11,MTF,0.008763747516395184
2020-09-11,Stock,0.02423305633956284
2020-09-14,Bond,0.004105621589640536
2020-09-14,MTF,0.008692043836476503
2020-09-14,Stock,0.02423305633956284
2020-09-15,Bond,0.004082872834995928
2020-09-15,MTF,0.008517024909514621
2020-09-15,Stock,0.02411485252028364
2020-09-16,Bond,0.004082872834995928
2020-09-16,MTF,0.008517024909514621
2020-09-16,Stock,0.02411485252028364
2020-09-17,Bond,0.004082872834995928
2020-09-17,MTF,0.008544486094602503
2020-09-17,Stock,0.02381392880118712
2020-09-18,Bond,0.004082872834995928
2020-09-18,MTF,0.008358603558803121
2020-09-18,Stock,0.023608473544307604
2020-09-21,Bond,0.004082872834995928
2020-09-21,MTF,0.008358603558803121
2020-09-21,Stock,0.023608473544307604
2020-09-22,Bond,0.004082872834995928
2020-09-22,MTF,0.008358603558803121
2020-09-22,Stock,0.023608473544307604
2020-09-23,Bond,0.004105621589640536
2020-09-23,MTF,0.008544486094602503
2020-09-23,Stock,0.023902515732379406
2020-09-24,Bond,0.004105621589640536
2020-09-24,MTF,0.008763747516395184
2020-09-24,Stock,0.023902515732379406
2020-09-25,Bond,0.004082872834995928
2020-09-25,MTF,0.008544486094602503
2020-09-25,Stock,0.023902515732379406
2020-09-28,Bond,0.003914773022136414
2020-09-28,MTF,0.008763747516395184
2020-09-28,Stock,0.023902515732379406
2020-09-29,Bond,0.003914773022136414
2020-09-29,MTF,0.00903374618974913
2020-09-29,Stock,0.023902515732379406
2020-09-30,Bond,0.0040702763379353
2020-09-30,MTF,0.00903374618974913
2020-09-30,Stock,0.02422617480853812
2020-10-01,Bond,0.003911676312998802
2020-10-01,MTF,0.008989503694918332
2020-10-01,Stock,0.02442681009036789
2020-10-02,Bond,0.0038870919888052136
2020-10-02,MTF,0.008989503694918332
2020-10-02,Stock,0.02442681009036789
2020-10-05,Bond,0.003830418156631299
2020-10-05,MTF,0.009507217872607245
2020-10-05,Stock,0.025151029168281352
2020-10-06,Bond,0.0037633141875909795
2020-10-06,MTF,0.009834534548359707
2020-10-06,Stock,0.025151029168281352
2020-10-07,Bond,0.003950907011370191
2020-10-07,MTF,0.009969642990276781
2020-10-07,Stock,0.025151029168281352
2020-10-08,Bond,0.004042595304604098
2020-10-08,MTF,0.009969642990276781
2020-10-08,Stock,0.0254382459631853
2020-10-09,Bond,0.004042595304604098
2020-10-09,MTF,0.010132410499292283
2020-10-09,Stock,0.0254382459631853
2020-10-12,Bond,0.004042595304604098
2020-10-12,MTF,0.010132410499292283
2020-10-12,Stock,0.0258142084955029
2020-10-13,Bond,0.004042595304604098
2020-10-13,MTF,0.009969642990276781
2020-10-13,Stock,0.0258142084955029
2020-10-14,Bond,0.004042595304604098
2020-10-14,MTF,0.009834534548359707
2020-10-14,Stock,0.026048735644051687
2020-10-15,Bond,0.004113094360042263
2020-10-15,MTF,0.009565101681262319
2020-10-15,Stock,0.026048735644051687
2020-10-16,Bond,0.004113094360042263
2020-10-16,MTF,0.009317386176927352
2020-10-16,Stock,0.0258142084955029
2020-10-19,Bond,0.004113094360042263
2020-10-19,MTF,0.009317386176927352
2020-10-19,Stock,0.0258142084955029
2020-10-20,Bond,0.004042595304604098
2020-10-20,MTF,0.009048440826513873
2020-10-20,Stock,0.025741966867026272
2020-10-21,Bond,0.004042595304604098
2020-10-21,MTF,0.008451319395672612
2020-10-21,Stock,0.025741966867026272
2020-10-22,Bond,0.004113094360042263
2020-10-22,MTF,0.007854936162528208
2020-10-22,Stock,0.02538739604656733
2020-10-23,Bond,0.004113094360042263
2020-10-23,MTF,0.007854936162528208
2020-10-23,Stock,0.02538739604656733
2020-10-26,Bond,0.004113094360042263
2020-10-26,MTF,0.008451319395672612
2020-10-26,Stock,0.02538739604656733
2020-10-27,Bond,0.004113094360042263
2020-10-27,MTF,0.008451319395672612
2020-10-27,Stock,0.0255456410281539
2020-10-28,Bond,0.004113094360042263
2020-10-28,MTF,0.009048440826513873
2020-10-28,Stock,0.0255456410281539
2020-10-29,Bond,0.004113094360042263
2020-10-29,MTF,0.009106324635168946
2020-10-29,Stock,0.025741966867026272
2020-10-30,Bond,0.004161720656681935
2020-10-30,MTF,0.009106324635168946
2020-10-30,Stock,0.026027343932193032
2020-11-02,Bond,0.004161720656681935
2020-11-02,MTF,0.009106324635168946
2020-11-02,Stock,0.026027343932193032
2020-11-03,Bond,0.004171927892750305
2020-11-03,MTF,0.009106324635168946
2020-11-03,Stock,0.026027343932193032
2020-11-04,Bond,0.004171927892750305
2020-11-04,MTF,0.009106324635168946
2020-11-04,Stock,0.026027343932193032
2020-11-05,Bond,0.00411580592543736
2020-11-05,MTF,0.009106324635168946
2020-11-05,Stock,0.026635960779644995
2020-11-06,Bond,0.004171927892750305
2020-11-06,MTF,0.009106324635168946
2020-11-06,Stock,0.026635960779644995
2020-11-09,Bond,0.004200452307822214
2020-11-09,MTF,0.009106324635168946
2020-11-09,Stock,0.026635960779644995
2020-11-10,Bond,0.004200452307822214
2020-11-10,MTF,0.009106324635168946
2020-11-10,Stock,0.027177831498563773
2020-11-11,Bond,0.004200452307822214
2020-11-11,MTF,0.009541253931352967
2020-11-11,Stock,0.027177831498563773
2020-11-12,Bond,0.004200452307822214
2020-11-12,MTF,0.009541253931352967
2020-11-12,Stock,0.027177831498563773
2020-11-13,Bond,0.004392015570681836
2020-11-13,MTF,0.009541253931352967
2020-11-13,Stock,0.027713875686327216
2020-11-16,Bond,0.0046340523751063605
2020-11-16,MTF,0.009541253931352967
2020-11-16,Stock,0.028112898137903297
2020-11-17,Bond,0.004854563940372713
2020-11-17,MTF,0.009106324635168946
2020-11-17,Stock,0.027546094666311614
2020-11-18,Bond,0.004783061654409174
2020-11-18,MTF,0.008806209630792273
2020-11-18,Stock,0.027546094666311614
2020-11-19,Bond,0.004783061654409174
2020-11-19,MTF,0.008806209630792273
2020-11-19,Stock,0.027546094666311614
2020-11-20,Bond,0.004473327391764676
2020-11-20,MTF,0.008420149741709414
2020-11-20,Stock,0.027546094666311614
2020-11-23,Bond,0.00469383895703103
2020-11-23,MTF,0.008320984135800975
2020-11-23,Stock,0.02844514196899966
2020-11-24,Bond,0.005015709031962982
2020-11-24,MTF,0.008675874370920638
2020-11-24,Stock,0.02892554219167539
2020-11-25,Bond,0.00469383895703103
2020-11-25,MTF,0.008675874370920638
2020-11-25,Stock,0.02844514196899966
2020-11-26,Bond,0.00469383895703103
2020-11-26,MTF,0.008675874370920638
2020-11-26,Stock,0.028532135225241957
2020-11-27,Bond,0.00469383895703103
2020-11-27,MTF,0.008675874370920638
2020-11-27,Stock,0.028532135225241957
2020-11-30,Bond,0.00469383895703103
2020-11-30,MTF,0.00919234271007777
2020-11-30,Stock,0.02892554219167539
2020-12-01,Bond,0.005015709031962982
2020-12-01,MTF,0.009658441660224986
2020-12-01,Stock,0.02892554219167539
2020-12-02,Bond,0.005105410548091039
2020-12-02,MTF,0.009761020573395908
2020-12-02,Stock,0.02892554219167539
2020-12-03,Bond,0.0047464673030057965
2020-12-03,MTF,0.009886220226873414
2020-12-03,Stock,0.02892554219167539
2020-12-04,Bond,0.0047464673030057965
2020-12-04,MTF,0.009886220226873414
2020-12-04,Stock,0.029801182257782166
2020-12-07,Bond,0.00492402557972372
2020-12-07,MTF,0.009886220226873414
2020-12-07,Stock,0.029801182257782166
2020-12-08,Bond,0.00492402557972372
2020-12-08,MTF,0.009886220226873414
2020-12-08,Stock,0.029801182257782166
2020-12-09,Bond,0.00492402557972372
2020-12-09,MTF,0.009761020573395908
2020-12-09,Stock,0.029801182257782166
2020-12-10,Bond,0.004666919663053989
2020-12-10,MTF,0.009761020573395908
2020-12-10,Stock,0.029801182257782166
2020-12-11,Bond,0.004696890262380535
2020-12-11,MTF,0.009761020573395908
2020-12-11,Stock,0.03064348213805653
2020-12-14,Bond,0.004519331985662612
2020-12-14,MTF,0.009658441660224986
2020-12-14,Stock,0.03088329848908903
2020-12-15,Bond,0.004436733040361298
2020-12-15,MTF,0.00919234271007777
2020-12-15,Stock,0.03088329848908903
2020-12-16,Bond,0.00426931047077675
2020-12-16,MTF,0.008675874370920638
2020-12-16,Stock,0.030799241567170305
2020-12-17,Bond,0.00426931047077675
2020-12-17,MTF,0.008095009171103808
2020-12-17,Stock,0.030799241567170305
2020-12-18,Bond,0.00426931047077675
2020-12-18,MTF,0.008095009171103808
2020-12-18,Stock,0.030799241567170305
2020-12-21,Bond,0.00411285038662205
2020-12-21,MTF,0.008095009171103808
2020-12-21,Stock,0.030799241567170305
2020-12-22,Bond,0.0039639327636927894
2020-12-22,MTF,0.007781778879161077
2020-12-22,Stock,0.030799241567170305
2020-12-23,Bond,0.004017784317046828
2020-12-23,MTF,0.007781778879161077
2020-12-23,Stock,0.030799241567170305
2020-12-24,Bond,0.003910532554662488
2020-12-24,MTF,0.0072917408385898275
2020-12-24,Stock,0.030700439955030783
2020-12-28,Bond,0.003910532554662488
2020-12-28,MTF,0.007781778879161077
2020-12-28,Stock,0.030700439955030783
2020-12-29,Bond,0.003910532554662488
2020-12-29,MTF,0.007781778879161077
2020-12-29,Stock,0.030360906504878524
2020-12-30,Bond,0.0038139208849100378
2020-12-30,MTF,0.007781778879161077
2020-12-30,Stock,0.030700439955030783
2020-12-31,Bond,0.003910532554662488
2020-12-31,MTF,0.008263478473069467
2020-12-31,Stock,0.030700439955030783
2021-01-01,Bond,0.003910532554662488
2021-01-01,MTF,0.007781778879161077
2021-01-01,Stock,0.03094025630606328
2021-01-04,Bond,0.0040030831116470164
2021-01-04,MTF,0.008263478473069467
2021-01-04,Stock,0.031113584748422806
2021-01-05,Bond,0.003910532554662488
2021-01-05,MTF,0.00874552708120772
2021-01-05,Stock,0.03094025630606328
2021-01-06,Bond,0.003910532554662488
2021-01-06,MTF,0.00874552708120772
2021-01-06,Stock,0.03094025630606328
2021-01-07,Bond,0.0040030831116470164
2021-01-07,MTF,0.00895901342772729
2021-01-07,Stock,0.031113584748422806
2021-01-08,Bond,0.0038677724382640763
2021-01-08,MTF,0.008542084238576567
2021-01-08,Stock,0.031321606987199206
2021-01-11,Bond,0.0040030831116470164
2021-01-11,MTF,0.00893372752512702
2021-01-11,Stock,0.031509266723989404
2021-01-12,Bond,0.004070466358921414
2021-01-12,MTF,0.008542084238576567
2021-01-12,Stock,0.03185283807056269
2021-01-13,Bond,0.004070466358921414
2021-01-13,MTF,0.008163734527646304
2021-01-13,Stock,0.03185283807056269
2021-01-14,Bond,0.0040030831116470164
2021-01-14,MTF,0.007946660883473948
2021-01-14,Stock,0.03215302062192738
2021-01-15,Bond,0.0038677724382640763
2021-01-15,MTF,0.007946660883473948
2021-01-15,Stock,0.032289793799029395
2021-01-18,Bond,0.0040030831116470164
2021-01-18,MTF,0.007946660883473948
2021-01-18,Stock,0.032289793799029395
2021-01-19,Bond,0.0038677724382640763
2021-01-19,MTF,0.007946660883473948
2021-01-19,Stock,0.03215302062192738
2021-01-20,Bond,0.0038677724382640763
2021-01-20,MTF,0.007946660883473948
2021-01-20,Stock,0.03215302062192738
2021-01-21,Bond,0.0038677724382640763
2021-01-21,MTF,0.007946660883473948
2021-01-21,Stock,0.03215302062192738
2021-01-22,Bond,0.004000028095952239
2021-01-22,MTF,0.00777819158150829
2021-01-22,Stock,0.032289793799029395
2021-01-25,Bond,0.004000028095952239
2021-01-25,MTF,0.007946660883473948
2021-01-25,Stock,0.03215302062192738
2021-01-26,Bond,0.004000028095952239
2021-01-26,MTF,0.007946660883473948
2021-01-26,Stock,0.03212168573839292
2021-01-27,Bond,0.004000028095952239
2021-01-27,MTF,0.008163734527646304
2021-01-27,Stock,0.03215302062192738
2021-01-28,Bond,0.004038727099582729
2021-01-28,MTF,0.008163734527646304
2021-01-28,Stock,0.03215302062192738
2021-01-29,Bond,0.004038727099582729
2021-01-29,MTF,0.008542084238576567
2021-01-29,Stock,0.03215302062192738
2021-02-01,Bond,0.004000028095952239
2021-02-01,MTF,0.00871946142518593
2021-02-01,Stock,0.03215302062192738
2021-02-02,Bond,0.004000028095952239
2021-02-02,MTF,0.00871946142518593
2021-02-02,Stock,0.03212168573839292
2021-02-03,Bond,0.004038727099582729
2021-02-03,MTF,0.00871946142518593
2021-02-03,Stock,0.0319421209542471
2021-02-04,Bond,0.004038727099582729
2021-02-04,MTF,0.00871946142518593
2021-02-04,Stock,0.031619108958183074
2021-02-05,Bond,0.004049664977057227
2021-02-05,MTF,0.00871946142518593
2021-02-05,Stock,0.031619108958183074
2021-02-08,Bond,0.0040783492207011355
2021-02-08,MTF,0.008599855388857556
2021-02-08,Stock,0.03125217472720419
2021-02-09,Bond,0.0040783492207011355
2021-02-09,MTF,0.008434992024446862
2021-02-09,Stock,0.03125217472720419
2021-02-10,Bond,0.004143335511435949
2021-02-10,MTF,0.008599855388857556
2021-02-10,Stock,0.03080797267230967
2021-02-11,Bond,0.0040783492207011355
2021-02-11,MTF,0.008434992024446862
2021-02-11,Stock,0.03037334257954471
2021-02-12,Bond,0.00404660996136245
2021-02-12,MTF,0.008434992024446862
2021-02-12,Stock,0.030006764642673378
2021-02-15,Bond,0.0038718486384577725
2021-02-15,MTF,0.008160147229993517
2021-02-15,Stock,0.030006764642673378
2021-02-16,Bond,0.00404660996136245
2021-02-16,MTF,0.007779378731817501
2021-02-16,Stock,0.029610521204808102
2021-02-17,Bond,0.0038718486384577725
2021-02-17,MTF,0.007779378731817501
2021-02-17,Stock,0.029383015568054713
2021-02-18,Bond,0.0038718486384577725
2021-02-18,MTF,0.007779378731817501
2021-02-18,Stock,0.029383015568054713
2021-02-19,Bond,0.00404660996136245
2021-02-19,MTF,0.007594543073697555
2021-02-19,Stock,0.02928862459574734
2021-02-22,Bond,0.00404660996136245
2021-02-22,MTF,0.007594543073697555
2021-02-22,Stock,0.02928862459574734
2021-02-23,Bond,0.0038718486384577725
2021-02-23,MTF,0.007779378731817501
2021-02-23,Stock,0.02914254222751117
2021-02-24,Bond,0.0036993372101185953
2021-02-24,MTF,0.00820849796784468
2021-02-24,Stock,0.028787355091842187
2021-02-25,Bond,0.0038631606555487746
2021-02-25,MTF,0.008483342762298025
2021-02-25,Stock,0.028131274142917904
2021-02-26,Bond,0.00404660996136245
2021-02-26,MTF,0.008483342762298025
2021-02-26,Stock,0.027691260823257947
2021-03-01,Bond,0.00404660996136245
2021-03-01,MTF,0.008750268252166134
2021-03-01,Stock,0.02743510260933505
2021-03-02,Bond,0.004054230673888918
2021-03-02,MTF,0.008579908349349685
2021-03-02,Stock,0.02743510260933505
2021-03-03,Bond,0.004054230673888918
2021-03-03,MTF,0.008837413426787968
2021-03-03,Stock,0.027074299977497954
2021-03-04,Bond,0.004054230673888918
2021-03-04,MTF,0.009243265591739805
2021-03-04,Stock,0.027074299977497954
2021-03-05,Bond,0.003916628506574749
2021-03-05,MTF,0.009585858213697142
2021-03-05,Stock,0.026670794824544125
2021-03-08,Bond,0.003916628506574749
2021-03-08,MTF,0.009585858213697142
2021-03-08,Stock,0.026670794824544125
2021-03-09,Bond,0.004054230673888918
2021-03-09,MTF,0.009751089869856937
2021-03-09,Stock,0.027074299977497954
2021-03-10,Bond,0.004054230673888918
2021-03-10,MTF,0.009585858213697142
2021-03-10,Stock,0.027074299977497954
2021-03-11,Bond,0.0039404154641227715
2021-03-11,MTF,0.009585858213697142
2021-03-11,Stock,0.026670794824544125
2021-03-12,Bond,0.004047538970332714
2021-03-12,MTF,0.009243265591739805
2021-03-12,Stock,0.026129192660602728
2021-03-15,Bond,0.004047538970332714
2021-03-15,MTF,0.009028561616492896
2021-03-15,Stock,0.026129192660602728
2021-03-16,Bond,0.004047538970332714
2021-03-16,MTF,0.008837413426787968
2021-03-16,Stock,0.026129192660602728
2021-03-17,Bond,0.004047538970332714
2021-03-17,MTF,0.008837413426787968
2021-03-17,Stock,0.025641884721472857
2021-03-18,Bond,0.004069530695183695
2021-03-18,MTF,0.008837413426787968
2021-03-18,Stock,0.026129192660602728
2021-03-19,Bond,0.004069530695183695
2021-03-19,MTF,0.008837413426787968
2021-03-19,Stock,0.026670794824544125
2021-03-22,Bond,0.004069530695183695
2021-03-22,MTF,0.008837413426787968
2021-03-22,Stock,0.026670794824544125
2021-03-23,Bond,0.004047538970332714
2021-03-23,MTF,0.008837413426787968
2021-03-23,Stock,0.027074299977497954
2021-03-24,Bond,0.004047538970332714
2021-03-24,MTF,0.008609942084275964
2021-03-24,Stock,0.027074299977497954
2021-03-25,Bond,0.004047538970332714
2021-03-25,MTF,0.008858201713676447
2021-03-25,Stock,0.027074299977497954
2021-03-26,Bond,0.004047538970332714
2021-03-26,MTF,0.008911734475710968
2021-03-26,Stock,0.027279540062986735
2021-03-29,Bond,0.004047538970332714
2021-03-29,MTF,0.008911734475710968
2021-03-29,Stock,0.027074299977497954
2021-03-30,Bond,0.0039370409255146
2021-03-30,MTF,0.008911734475710968
2021-03-30,Stock,0.027279540062986735
2021-03-31,Bond,0.0039370409255146
2021-03-31,MTF,0.008911734475710968
2021-03-31,Stock,0.027362920531070145
2021-04-01,Bond,0.003806130461756635
2021-04-01,MTF,0.00872058628600604
2021-04-01,Stock,0.027279540062986735
2021-04-02,Bond,0.003696180690554031
2021-04-02,MTF,0.00872058628600604
2021-04-02,Stock,0.027362920531070145
2021-04-05,Bond,0.0034508272909761903
2021-04-05,MTF,0.008609942084275964
2021-04-05,Stock,0.027279540062986735
2021-04-06,Bond,0.003696180690554031
2021-04-06,MTF,0.008609942084275964
2021-04-06,Stock,0.027362920531070145
2021-04-07,Bond,0.003696180690554031
2021-04-07,MTF,0.008499505282212317
2021-04-07,Stock,0.027929607407011753
2021-04-08,Bond,0.0035125264754088167
2021-04-08,MTF,0.008333937390531593
2021-04-08,Stock,0.0284896518432181
2021-04-09,Bond,0.0034014657633341092
2021-04-09,MTF,0.008151228574583181
2021-04-09,Stock,0.0284896518432181
2021-04-12,Bond,0.0033397665789014824
2021-04-12,MTF,0.007939133061377331
2021-04-12,Stock,0.0284896518432181
2021-04-13,Bond,0.0033397665789014824
2021-04-13,MTF,0.007742013384272776
2021-04-13,Stock,0.027929607407011753
2021-04-14,Bond,0.003115484105113477
2021-04-14,MTF,0.007497654576919461
2021-04-14,Stock,0.0284896518432181
2021-04-15,Bond,0.0032681084468800764
2021-04-15,MTF,0.0073064361617243305
2021-04-15,Stock,0.02868956243434406
2021-04-16,Bond,0.0030919558469406213
2021-04-16,MTF,0.007289937160474126
2021-04-16,Stock,0.029033054381406933
2021-04-19,Bond,0.0030919558469406213
2021-04-19,MTF,0.007084118438246495
2021-04-19,Stock,0.029033054381406933
2021-04-20,Bond,0.0030919558469406213
2021-04-20,MTF,0.007004631911368736
2021-04-20,Stock,0.029033054381406933
2021-04-21,Bond,0.0030919558469406213
2021-04-21,MTF,0.007004631911368736
2021-04-21,Stock,0.029033054381406933
2021-04-22,Bond,0.0030919558469406213
2021-04-22,MTF,0.006834640646940837
2021-04-22,Stock,0.02960196648726128
2021-04-23,Bond,0.0028587178014516474
2021-04-23,MTF,0.006582681851764385
2021-04-23,Stock,0.03005663848057693
2021-04-26,Bond,0.00294882570502806
2021-04-26,MTF,0.006582681851764385
2021-04-26,Stock,0.03005663848057693
2021-04-27,Bond,0.00294882570502806
2021-04-27,MTF,0.006582681851764385
2021-04-27,Stock,0.02960196648726128
2021-04-28,Bond,0.0028587178014516474
2021-04-28,MTF,0.006355502516533887
2021-04-28,Stock,0.03005663848057693
2021-04-29,Bond,0.0028587178014516474
2021-04-29,MTF,0.006298306133438089
2021-04-29,Stock,0.03005663848057693
2021-04-30,Bond,0.002770406894031916
2021-04-30,MTF,0.00622496900529191
2021-04-30,Stock,0.030178810611241173
2021-05-03,Bond,0.002770406894031916
2021-05-03,MTF,0.006298306133438089
2021-05-03,Stock,0.030178810611241173
2021-05-04,Bond,0.0027071977365674266
2021-05-04,MTF,0.006298306133438089
2021-05-04,Stock,0.029690393772571332
2021-05-05,Bond,0.0027071977365674266
2021-05-05,MTF,0.006298306133438089
2021-05-05,Stock,0.030178810611241173
2021-05-06,Bond,0.002616091000286514
2021-05-06,MTF,0.006298306133438089
2021-05-06,Stock,0.029690393772571332
2021-05-07,Bond,0.0025790643924859056
2021-05-07,MTF,0.006298306133438089
2021-05-07,Stock,0.029690393772571332
2021-05-10,Bond,0.002616091000286514
2021-05-10,MTF,0.006355502516533887
2021-05-10,Stock,0.030235256909551957
2021-05-11,Bond,0.0027071977365674266
2021-05-11,MTF,0.006382475911346176
2021-05-11,Stock,0.030235256909551957
2021-05-12,Bond,0.0027071977365674266
2021-05-12,MTF,0.006382475911346176
2021-05-12,Stock,0.030235256909551957
2021-05-13,Bond,0.002860514797608329
2021-05-13,MTF,0.006382475911346176
2021-05-13,Stock,0.030235256909551957
2021-05-14,Bond,0.0028050028438411966
2021-05-14,MTF,0.006382475911346176
2021-05-14,Stock,0.030470955640042218
2021-05-17,Bond,0.0029633545614430466
2021-05-17,MTF,0.006593095824775358
2021-05-17,Stock,0.030470955640042218
2021-05-18,Bond,0.0028050028438411966
2021-05-18,MTF,0.006593095824775358
2021-05-18,Stock,0.029797478946498413
2021-05-19,Bond,0.00265918355543659
2021-05-19,MTF,0.00676027321318759
2021-05-19,Stock,0.029797478946498413
2021-05-20,Bond,0.0027577039984774793
2021-05-20,MTF,0.006871029232629415
2021-05-20,Stock,0.029797478946498413
2021-05-21,Bond,0.0027577039984774793
2021-05-21,MTF,0.006871029232629415
2021-05-21,Stock,0.030470955640042218
2021-05-24,Bond,0.0027577039984774793
2021-05-24,MTF,0.006871029232629415
2021-05-24,Stock,0.030912397602018943
2021-05-25,Bond,0.0027577039984774793
2021-05-25,MTF,0.007008040437410693
2021-05-25,Stock,0.030912397602018943
2021-05-26,Bond,0.0029035232868820857
2021-05-26,MTF,0.007008040437410693
2021-05-26,Stock,0.030470955640042218
2021-05-27,Bond,0.0029035232868820857
2021-05-27,MTF,0.007008040437410693
2021-05-27,Stock,0.029797478946498413
2021-05-28,Bond,0.0029035232868820857
2021-05-28,MTF,0.007008040437410693
2021-05-28,Stock,0.028647507820516022
2021-05-31,Bond,0.0027577039984774793
2021-05-31,MTF,0.007008040437410693
2021-05-31,Stock,0.028647507820516022
2021-06-01,Bond,0.00265918355543659
2021-06-01,MTF,0.007008040437410693
2021-06-01,Stock,0.028101031463828266
2021-06-02,Bond,0.0026393114646666533
2021-06-02,MTF,0.007008040437410693
2021-06-02,Stock,0.02798454974590848
2021-06-03,Bond,0.002564486763070947
2021-06-03,MTF,0.007008040437410693
2021-06-03,Stock,0.027910680897820478
2021-06-04,Bond,0.0026393114646666533
2021-06-04,MTF,0.007008040437410693
2021-06-04,Stock,0.02765766978950314
2021-06-07,Bond,0.0026393114646666533
2021-06-07,MTF,0.006897284417968868
2021-06-07,Stock,0.027301515612692957
2021-06-08,Bond,0.0026393114646666533
2021-06-08,MTF,0.006897284417968868
2021-06-08,Stock,0.02765766978950314
2021-06-09,Bond,0.0026393114646666533
2021-06-09,MTF,0.006897284417968868
2021-06-09,Stock,0.02765766978950314
2021-06-10,Bond,0.002564486763070947
2021-06-10,MTF,0.006897284417968868
2021-06-10,Stock,0.027301515612692957
2021-06-11,Bond,0.0026393114646666533
2021-06-11,MTF,0.007065152692917237
2021-06-11,Stock,0.02682449291680516
2021-06-14,Bond,0.0026393114646666533
2021-06-14,MTF,0.006897284417968868
2021-06-14,Stock,0.02682449291680516
2021-06-15,Bond,0.0026393114646666533
2021-06-15,MTF,0.006897284417968868
2021-06-15,Stock,0.02682449291680516
2021-06-16,Bond,0.002564486763070947
2021-06-16,MTF,0.006593095824775358
2021-06-16,Stock,0.02622131900814248
2021-06-17,Bond,0.0026393114646666533
2021-06-17,MTF,0.006977584219507721
2021-06-17,Stock,0.025916018777202753
2021-06-18,Bond,0.0027577039984774793
2021-06-18,MTF,0.007362476774512804
2021-06-18,Stock,0.02582531156891862
2021-06-21,Bond,0.0026830551844531673
2021-06-21,MTF,0.006888510294003804
2021-06-21,Stock,0.025687399486118097
2021-06-22,Bond,0.0026830551844531673
2021-06-22,MTF,0.006464547595903024
2021-06-22,Stock,0.02582531156891862
2021-06-23,Bond,0.0026830551844531673
2021-06-23,MTF,0.006293508589534936
2021-06-23,Stock,0.025687399486118097
2021-06-24,Bond,0.0026393114646666533
2021-06-24,MTF,0.006293508589534936
2021-06-24,Stock,0.025440049977353905
2021-06-25,Bond,0.0026746612681378488
2021-06-25,MTF,0.006293508589534936
2021-06-25,Stock,0.025440049977353905
2021-06-28,Bond,0.0026393114646666533
2021-06-28,MTF,0.006257844769589284
2021-06-28,Stock,0.02527441615221327
2021-06-29,Bond,0.0026393114646666533
2021-06-29,MTF,0.006041878808610842
2021-06-29,Stock,0.02527441615221327
2021-06-30,Bond,0.0026472914047316167
2021-06-30,MTF,0.006041878808610842
2021-06-30,Stock,0.025188120778255052
2021-07-01,Bond,0.0024531021012830392
2021-07-01,MTF,0.006041878808610842
2021-07-01,Stock,0.02482030417819086
2021-07-02,Bond,0.0022522992253133393
2021-07-02,MTF,0.005747757817581953
2021-07-02,Stock,0.024313511409565412
2021-07-05,Bond,0.0022522992253133393
2021-07-05,MTF,0.005626584995179148
2021-07-05,Stock,0.023949813995981558
2021-07-06,Bond,0.0022522992253133393
2021-07-06,MTF,0.005626584995179148
2021-07-06,Stock,0.023949813995981558
2021-07-07,Bond,0.0022522992253133393
2021-07-07,MTF,0.005747757817581953
2021-07-07,Stock,0.023949813995981558
2021-07-08,Bond,0.0022085140491261103
2021-07-08,MTF,0.0059293669366133755
2021-07-08,Stock,0.023949813995981558
2021-07-09,Bond,0.0022522992253133393
2021-07-09,MTF,0.006257844769589284
2021-07-09,Stock,0.023949813995981558
2021-07-12,Bond,0.0024019908444695777
2021-07-12,MTF,0.006257844769589284
2021-07-12,Stock,0.02354372889965998
2021-07-13,Bond,0.0022522992253133393
2021-07-13,MTF,0.0060032087208909245
2021-07-13,Stock,0.023236122569152112
2021-07-14,Bond,0.0024019908444695777
2021-07-14,MTF,0.0060032087208909245
2021-07-14,Stock,0.02309072389856512
2021-07-15,Bond,0.0025473076315071733
2021-07-15,MTF,0.0060032087208909245
2021-07-15,Stock,0.02309072389856512
2021-07-16,Bond,0.0025473076315071733
2021-07-16,MTF,0.0060032087208909245
2021-07-16,Stock,0.02309072389856512
2021-07-19,Bond,0.0025473076315071733
2021-07-19,MTF,0.006257844769589284
2021-07-19,Stock,0.02309072389856512
2021-07-20,Bond,0.0026337686917918294
2021-07-20,MTF,0.006384035508065948
2021-07-20,Stock,0.02309072389856512
2021-07-21,Bond,0.0026910351245181307
2021-07-21,MTF,0.006520717672487017
2021-07-21,Stock,0.022988811974950007
2021-07-22,Bond,0.0026910351245181307
2021-07-22,MTF,0.006520717672487017
2021-07-22,Stock,0.02298328632046521
2021-07-23,Bond,0.0026337686917918294
2021-07-23,MTF,0.006384035508065948
2021-07-23,Stock,0.0229428557263697
2021-07-26,Bond,0.0025473076315071733
2021-07-26,MTF,0.006520717672487017
2021-07-26,Stock,0.022943338674755197
